"","id","county","model_turnout","actual_turnout","repub","dem","oth","model_support","county_model_turnout","county_actual_turnout","county_dev","pc_dev","pc_county_ratio","pc_sd","t","cut1","twoway"
"135","Arlington015","ARLINGTON",1374.969,1133,"286","820","27","0.752699",72423.57689,74504,0.0279236431600988,0.213564872021183,7.64817365687991,0.167128207117621,39.7788845553826,FALSE,0.741410488245931
"136","Arlington001","ARLINGTON",1103.28383,878,"176","680","22","0.807998394",72423.57689,74504,0.0279236431600988,0.256587505694761,9.18889788927716,0.167128207117621,48.9977008100974,FALSE,0.794392523364486
"137","Arlington042","ARLINGTON",1155.25,923,"241","657","25","0.738901",72423.57689,74504,0.0279236431600988,0.251625135427952,9.01118575342308,0.167128207117621,47.934372608838,FALSE,0.73162583518931
"138","Arlington022","ARLINGTON",1625.472,1421,"368","1008","45","0.74378",72423.57689,74504,0.0279236431600988,0.143893033075299,5.15308952525627,0.167128207117621,24.8497222394866,FALSE,0.732558139534884
"139","Arlington040","ARLINGTON",1408.317001,1078,"321","727","30","0.724152194",72423.57689,74504,0.0279236431600988,0.306416512987013,10.9733716059251,0.167128207117621,59.6749751459134,FALSE,0.693702290076336
"140","Arlington044","ARLINGTON",1034.847,827,"191","610","26","0.753797",72423.57689,74504,0.0279236431600988,0.251326481257557,9.00049036641062,0.167128207117621,47.8703775047385,FALSE,0.761548064918851
"141","Arlington036","ARLINGTON",1800.305591,1482,"448","1016","18","0.740852284",72423.57689,74504,0.0279236431600988,0.214781100539811,7.69172916687032,0.167128207117621,40.0394959192068,FALSE,0.693989071038251
"142","Arlington024","ARLINGTON",1986.186,1677,"359","1281","37","0.778597",72423.57689,74504,0.0279236431600988,0.184368515205724,6.60259530422505,0.167128207117621,33.5227392242776,FALSE,0.78109756097561
"143","Arlington021","ARLINGTON",1739.318,1438,"476","932","30","0.69226",72423.57689,74504,0.0279236431600988,0.209539638386648,7.50402220746279,0.167128207117621,38.9163643865659,FALSE,0.661931818181818
"144","Arlington045","ARLINGTON",1157.872,914,"211","682","21","0.766188",72423.57689,74504,0.0279236431600988,0.266818380743983,9.55528543371624,0.167128207117621,51.1899551922749,FALSE,0.763717805151176
"145","Arlington027","ARLINGTON",1542.732,1370,"342","988","40","0.76557",72423.57689,74504,0.0279236431600988,0.126081751824817,4.51523288354367,0.167128207117621,21.0331514001687,FALSE,0.742857142857143
"146","Arlington048","ARLINGTON",1170.965,920,"292","592","36","0.718176",72423.57689,74504,0.0279236431600988,0.272788043478261,9.76907067298647,0.167128207117621,52.4691242981803,FALSE,0.669683257918552
"147","Arlington038","ARLINGTON",1187.985,952,"185","742","25","0.813988",72423.57689,74504,0.0279236431600988,0.247883403361344,8.87718704683759,0.167128207117621,47.1326006704172,FALSE,0.800431499460626
"148","Arlington006","ARLINGTON",1089.155,895,"288","578","29","0.665198",72423.57689,74504,0.0279236431600988,0.216932960893855,7.76879147359391,0.167128207117621,40.5005928701802,FALSE,0.66743648960739
"149","Arlington007","ARLINGTON",1653.666,1415,"404","980","31","0.744392",72423.57689,74504,0.0279236431600988,0.168668551236749,6.04034904291307,0.167128207117621,30.1585778357916,FALSE,0.708092485549133
"150","Arlington023","ARLINGTON",1557.645,1362,"348","966","48","0.754601",72423.57689,74504,0.0279236431600988,0.143645374449339,5.14422038792558,0.167128207117621,24.7966543733039,FALSE,0.735159817351598
"151","Arlington010","ARLINGTON",1651.658,1283,"361","885","37","0.707393",72423.57689,74504,0.0279236431600988,0.287340607950117,10.2902263255072,0.167128207117621,55.5874228876812,FALSE,0.710272873194221
"152","Arlington046","ARLINGTON",1416.326,1141,"359","735","47","0.697479",72423.57689,74504,0.0279236431600988,0.241302366345311,8.64150730482466,0.167128207117621,45.7224273305747,FALSE,0.671846435100548
"153","Arlington039","ARLINGTON",942.4986,824,"200","611","13","0.741281",72423.57689,74504,0.0279236431600988,0.143808980582524,5.15007944192678,0.167128207117621,24.8317116152993,FALSE,0.753390875462392
"154","Arlington019","ARLINGTON",1611.392,1280,"337","903","40","0.725759",72423.57689,74504,0.0279236431600988,0.2589,9.27171281038114,0.167128207117621,49.4932181290003,FALSE,0.728225806451613
"155","Arlington041","ARLINGTON",1362.953,1064,"304","717","43","0.734612",72423.57689,74504,0.0279236431600988,0.280970864661654,10.0621134230488,0.167128207117621,54.2225252058802,FALSE,0.702252693437806
"156","Arlington005","ARLINGTON",1328.018209,1170,"294","845","31","0.764367974",72423.57689,74504,0.0279236431600988,0.135058298290598,4.83670048053,0.167128207117621,22.9566304018916,FALSE,0.741878841088674
"157","Arlington017","ARLINGTON",1796.889,1541,"421","1087","33","0.747674",72423.57689,74504,0.0279236431600988,0.166053861129137,5.94671190206361,0.167128207117621,29.598306517955,FALSE,0.720822281167109
"158","Arlington018","ARLINGTON",1887.657,1396,"328","1017","51","0.737414",72423.57689,74504,0.0279236431600988,0.352189828080229,12.6126030926898,0.167128207117621,69.4832027038808,FALSE,0.756133828996283
"159","Arlington043","ARLINGTON",909.3408,640,"104","519","17","0.830522",72423.57689,74504,0.0279236431600988,0.420845,15.0712783997097,0.167128207117621,84.1945153507613,FALSE,0.833065810593901
"160","Arlington050","ARLINGTON",1063.214,856,"308","519","29","0.681619",72423.57689,74504,0.0279236431600988,0.242072429906542,8.6690847794692,0.167128207117621,45.8874352315159,FALSE,0.627569528415961
"161","Arlington025","ARLINGTON",1262.405,1117,"261","835","21","0.771903",72423.57689,74504,0.0279236431600988,0.130174574753805,4.66180483712155,0.167128207117621,21.9101544872342,FALSE,0.761861313868613
"162","Arlington034","ARLINGTON",1533.316,1333,"386","918","29","0.723471",72423.57689,74504,0.0279236431600988,0.150274568642161,5.38162473215149,0.167128207117621,26.2171467505052,FALSE,0.70398773006135
"163","Arlington003","ARLINGTON",1130.834107,1015,"350","646","19","0.693021258",72423.57689,74504,0.0279236431600988,0.114122272906404,4.08694067074591,0.167128207117621,18.4704947416411,FALSE,0.64859437751004
"164","Arlington011","ARLINGTON",1206.201,1082,"292","766","24","0.712235",72423.57689,74504,0.0279236431600988,0.114788354898336,4.11079436304937,0.167128207117621,18.6132216500119,FALSE,0.724007561436673
"165","Arlington052","ARLINGTON",891.3314,669,"208","431","30","0.719608",72423.57689,74504,0.0279236431600988,0.332333931240658,11.9015247879812,0.167128207117621,65.2285151381356,FALSE,0.674491392801252
"166","Arlington020","ARLINGTON",1844.282,1539,"527","993","19","0.682556",72423.57689,74504,0.0279236431600988,0.198363872644574,7.10379628858831,0.167128207117621,36.5216404451261,FALSE,0.653289473684211
"167","Arlington012","ARLINGTON",1554.508,1456,"444","975","37","0.717713",72423.57689,74504,0.0279236431600988,0.0676565934065934,2.42291426726404,0.167128207117621,8.51390852450556,FALSE,0.687103594080338
"168","Arlington033","ARLINGTON",1836,1570,"515","1041","14","0.692877",72423.57689,74504,0.0279236431600988,0.169426751592357,6.06750167307886,0.167128207117621,30.3210437093511,FALSE,0.669023136246787
"169","Arlington031","ARLINGTON",1743.228,1557,"425","1103","29","0.759363",72423.57689,74504,0.0279236431600988,0.119606936416185,4.28335714399531,0.167128207117621,19.6457390444245,FALSE,0.721858638743455
"170","Arlington035","ARLINGTON",2048.802,1751,"690","1038","23","0.630467",72423.57689,74504,0.0279236431600988,0.170075385494004,6.09073051531581,0.167128207117621,30.4600318708204,FALSE,0.600694444444444
"171","Arlington029","ARLINGTON",1696.48,1546,"376","1133","37","0.765472",72423.57689,74504,0.0279236431600988,0.0973350582147477,3.48575784530271,0.167128207117621,14.8733591305344,FALSE,0.750828363154407
"172","Arlington037","ARLINGTON",1528.671,1376,"443","905","28","0.715143",72423.57689,74504,0.0279236431600988,0.110952761627907,3.9734343041044,0.167128207117621,17.791337293601,FALSE,0.671364985163205
"173","Augusta404","AUGUSTA",213.063157,170,"127","38","5","0.304748163",22210.960139,19703,0.127288237273512,0.253312688235294,1.9900714603423,0.168732365258351,5.86770332310799,FALSE,0.23030303030303
"174","AUGUSTANA","AUGUSTA",0,722,"505","202","15","#N/A",22210.960139,19703,0.127288237273512,1,7.85618546866387,0.168732365258351,40.6334935100694,FALSE,0.285714285714286
"175","Augusta602","AUGUSTA",1681.956003,1467,"1042","379","46","0.3409546",22210.960139,19703,0.127288237273512,0.146527609406953,1.15114807578096,0.168732365258351,0.895785912498361,FALSE,0.266713581984518
"176","Augusta601","AUGUSTA",741.47934,627,"438","173","16","0.338762405",22210.960139,19703,0.127288237273512,0.182582679425837,1.43440339293498,0.168732365258351,2.57451137053551,FALSE,0.283142389525368
"177","Augusta301","AUGUSTA",1918.216484,1603,"1120","433","50","0.334722005",22210.960139,19703,0.127288237273512,0.196641599500936,1.54485287653407,0.168732365258351,3.22909523433652,FALSE,0.278815196394076
"178","Augusta801","AUGUSTA",841.1291,698,"505","173","20","0.338656",22210.960139,19703,0.127288237273512,0.205056017191977,1.6109581025257,0.168732365258351,3.62087084828238,FALSE,0.255162241887906
"179","Augusta503","AUGUSTA",554.270864,480,"345","121","14","0.334016683",22210.960139,19703,0.127288237273512,0.154730966666667,1.21559517187898,0.168732365258351,1.27773454457818,FALSE,0.259656652360515
"180","Augusta401","AUGUSTA",665.717378,590,"431","142","17","0.323281094",22210.960139,19703,0.127288237273512,0.128334538983051,1.00821994028632,0.168732365258351,0.0487158481642537,FALSE,0.2478184991274
"181","Augusta302","AUGUSTA",464.987135,394,"292","94","8","0.290045357",22210.960139,19703,0.127288237273512,0.180170393401015,1.41545202652051,0.168732365258351,2.46219523968859,FALSE,0.243523316062176
"182","Augusta803","AUGUSTA",1135.626,961,"624","310","27","0.380218",22210.960139,19703,0.127288237273512,0.181712799167534,1.42756945229021,0.168732365258351,2.53400971198116,FALSE,0.331905781584582
"183","Augusta501","AUGUSTA",995.553144,885,"661","206","18","0.314009911",22210.960139,19703,0.127288237273512,0.124918806779661,0.981385314585202,0.168732365258351,0.110320775663263,FALSE,0.23760092272203
"184","Augusta203","AUGUSTA",1148.318206,1026,"761","239","26","0.315414665",22210.960139,19703,0.127288237273512,0.119218524366472,0.936602838723424,0.168732365258351,0.375726145837565,FALSE,0.239
"185","Augusta304","AUGUSTA",540.754774,484,"379","94","11","0.298601939",22210.960139,19703,0.127288237273512,0.117261929752066,0.921231468545665,0.168732365258351,0.46682526694704,FALSE,0.198731501057082
"186","Augusta405","AUGUSTA",832.88107,723,"474","222","27","0.373797716",22210.960139,19703,0.127288237273512,0.151979349930844,1.19397796046368,0.168732365258351,1.14961916267024,FALSE,0.318965517241379
"187","Augusta603","AUGUSTA",1191.918,1023,"726","266","31","0.335662",22210.960139,19703,0.127288237273512,0.165120234604105,1.29721518767914,0.168732365258351,1.76145926256689,FALSE,0.268145161290323
"188","Augusta101","AUGUSTA",611.912515,483,"314","155","14","0.394440935",22210.960139,19703,0.127288237273512,0.266899616977226,2.09681289248843,0.168732365258351,6.5003112521363,FALSE,0.330490405117271
"189","Augusta504","AUGUSTA",1107.324,894,"650","223","21","0.332974",22210.960139,19703,0.127288237273512,0.23861744966443,1.87462294062332,0.168732365258351,5.18349244547223,FALSE,0.255441008018328
"190","Augusta402","AUGUSTA",655.462462,572,"426","128","18","0.302712799",22210.960139,19703,0.127288237273512,0.145913395104895,1.14632269430649,0.168732365258351,0.867188070779702,FALSE,0.231046931407942
"191","Augusta303","AUGUSTA",644.763627,567,"449","98","20","0.265614089",22210.960139,19703,0.127288237273512,0.137149253968254,1.07746997606349,0.168732365258351,0.459129319646949,FALSE,0.179159049360146
"192","Augusta802","AUGUSTA",1611.671,1402,"922","429","51","0.35086",22210.960139,19703,0.127288237273512,0.149551355206847,1.17490318359502,0.168732365258351,1.03657163418069,FALSE,0.317542561065877
"193","Augusta502","AUGUSTA",566.523297,505,"355","137","13","0.310190542",22210.960139,19703,0.127288237273512,0.121828310891089,0.957105805694437,0.168732365258351,0.254214384062513,FALSE,0.278455284552846
"194","Augusta201","AUGUSTA",1197.722864,998,"758","223","17","0.344588",22210.960139,19703,0.127288237273512,0.200123110220441,1.57220427045765,0.168732365258351,3.39119450842479,TRUE,0.227319062181448
"195","Augusta103","AUGUSTA",1110.343137,900,"624","255","21","0.361988944",22210.960139,19703,0.127288237273512,0.233714596666667,1.8361052181473,0.168732365258351,4.95521541979879,FALSE,0.290102389078498
"196","Augusta102","AUGUSTA",627.139732,552,"372","164","16","0.394045515",22210.960139,19703,0.127288237273512,0.136122702898551,1.06940520046684,0.168732365258351,0.411333062039249,FALSE,0.305970149253731
"197","Augusta202","AUGUSTA",776.15645,682,"496","170","16","0.31683016",22210.960139,19703,0.127288237273512,0.13805931085044,1.08461955171697,0.168732365258351,0.50150160336702,FALSE,0.255255255255255
"198","Augusta403","AUGUSTA",376.0704,295,"212","77","6","0.387716",22210.960139,19703,0.127288237273512,0.274814915254237,2.15899694379243,0.168732365258351,6.86884784681265,FALSE,0.26643598615917
"199","BATHNA","BATH",0,47,"20","23","4","#N/A",1395.760411,1171,0.191938865072588,1,5.2099922525947,0.281734028239642,14.9431443510746,FALSE,0.534883720930233
"200","Bath101","BATH",267.0115,210,"111","92","7","0.538247",1395.760411,1171,0.191938865072588,0.271483333333333,1.41442606337525,0.281734028239642,1.47098334540811,FALSE,0.45320197044335
"201","Bath301","BATH",209.4282,159,"110","43","6","0.46832",1395.760411,1171,0.191938865072588,0.317158490566038,1.65239327869369,0.281734028239642,2.31563536279247,FALSE,0.281045751633987
"202","Bath401","BATH",300.215,246,"141","99","6","0.551272",1395.760411,1171,0.191938865072588,0.220386178861789,1.14821028444887,0.281734028239642,0.526064548804877,FALSE,0.4125
"203","Bath501","BATH",281.687773,230,"128","93","9","0.525939587",1395.760411,1171,0.191938865072588,0.224729447826087,1.1708386821038,0.281734028239642,0.606382846868901,FALSE,0.420814479638009
"204","Bath201","BATH",225.652158,183,"68","107","8","0.589863271",1395.760411,1171,0.191938865072588,0.233071901639344,1.2143028018385,0.281734028239642,0.760656436063207,FALSE,0.611428571428571
"205","Bath302","BATH",61.17076,49,"29","18","2","0.481857",1395.760411,1171,0.191938865072588,0.248382857142857,1.29407276139162,0.281734028239642,1.04379567931171,FALSE,0.382978723404255
"206","Bath102","BATH",50.59502,47,"31","14","2","0.455458",1395.760411,1171,0.191938865072588,0.0764897872340425,0.398511198891978,0.281734028239642,2.13495261778033,FALSE,0.311111111111111
"207","BEDFORDNA","BEDFORD",0,1034,"670","341","23","#N/A",27312.713502,25682,0.0634963593956856,1,15.7489344195054,0.211526629454154,69.7261354637245,FALSE,0.33728981206726
"208","BEDFORDNA","BEDFORD",0,1034,"670","341","23","#N/A",27312.713502,25682,0.0634963593956856,1,15.7489344195054,0.211526629454154,69.7261354637245,FALSE,0.33728981206726
"209","Bedford503","BEDFORD",402.4215,345,"239","94","12","0.343541",27312.713502,25682,0.0634963593956856,0.166439130434783,2.6212389500569,0.211526629454154,7.66446737340124,FALSE,0.282282282282282
"210","Bedford601","BEDFORD",783.605032,718,"493","200","25","0.355410355",27312.713502,25682,0.0634963593956856,0.0913719108635098,1.43901023197431,0.211526629454154,2.07543718304962,FALSE,0.288600288600289
"211","Bedford502","BEDFORD",332.002896,297,"169","116","12","0.420436259",27312.713502,25682,0.0634963593956856,0.117854868686869,1.85608859796892,0.211526629454154,4.04719065480342,FALSE,0.407017543859649
"212","Bedford102","BEDFORD",530.284335,457,"282","163","12","0.362287542",27312.713502,25682,0.0634963593956856,0.160359595185996,2.52549274812268,0.211526629454154,7.21182364631455,FALSE,0.366292134831461
"213","Bedford302","BEDFORD",863.790685,726,"496","218","12","0.376979123",27312.713502,25682,0.0634963593956856,0.189794331955923,2.98905848716767,0.211526629454154,9.40334790139875,FALSE,0.305322128851541
"214","Bedford703","BEDFORD",506.373899,420,"275","131","14","0.365473798",27312.713502,25682,0.0634963593956856,0.20565214047619,3.23880207359044,0.211526629454154,10.5840199854159,FALSE,0.322660098522167
"215","Bedford506","BEDFORD",1634.945,1449,"1075","342","32","0.297978",27312.713502,25682,0.0634963593956856,0.128326432022084,2.02100456220492,0.211526629454154,4.82683700316898,FALSE,0.241354975299929
"216","Bedford402","BEDFORD",817.862846,702,"521","169","12","0.331114167",27312.713502,25682,0.0634963593956856,0.165046789173789,2.59931105884794,0.211526629454154,7.56080245298181,FALSE,0.244927536231884
"217","Bedford305","BEDFORD",441.8568,367,"265","95","7","0.34625882",27312.713502,25682,0.0634963593956856,0.203969482288828,3.21230200014723,0.211526629454154,10.458739903605,FALSE,0.263888888888889
"218","Bedford201","BEDFORD",449.859506,387,"269","110","8","0.373463899",27312.713502,25682,0.0634963593956856,0.162427664082687,2.5580626295517,0.211526629454154,7.36579897090163,FALSE,0.29023746701847
"219","Bedford203","BEDFORD",1272.572997,1041,"717","304","20","0.344181756",27312.713502,25682,0.0634963593956856,0.222452446685879,3.50338899431443,0.211526629454154,11.8348644838451,FALSE,0.297747306562194
"220","Bedford403","BEDFORD",1564.002832,1380,"980","372","28","0.324282172",27312.713502,25682,0.0634963593956856,0.133335385507246,2.0998902421531,0.211526629454154,5.19977198611527,FALSE,0.275147928994083
