id,county,model_turnout,actual_turnout,repub,dem,oth,county_model_turnout,county_actual_turnout,county_dev,pc_dev,pc_county_ratio,pc_sd,t,modeled_support
Richmond City104,Richmond City,1149.308366,1112,615,469,28,60261.41889,48446,0.24388843,0.033550689,0.137565725,0.348308413,2.476065011,0.454984472
Richmond City310,Richmond City,348.456421,125,5,120,0,60261.41889,48446,0.24388843,1.787651368,7.329791602,0.348308413,18.17295065,0.953426775
Richmond City106,Richmond City,1297.513057,1222,829,378,15,60261.41889,48446,0.24388843,0.061794646,0.2533726,0.348308413,2.143581298,0.330219217
Roanoke507,Roanoke,1563.014,1340,794,513,33,33631.34585,29150,0.153733991,0.166428358,1.082573585,0.069230864,1.192727929,0.424893
Roanoke108,Roanoke,733.5715,666,418,222,26,33631.34585,29150,0.153733991,0.101458709,0.659962756,0.069230864,4.911642347,0.425539
Roanoke106,Roanoke,1597.491,1393,815,546,32,33631.34585,29150,0.153733991,0.146798995,0.954889635,0.069230864,0.651593264,0.414502
Roanoke506,Roanoke,757.070601,687,354,310,23,33631.34585,29150,0.153733991,0.101995052,0.663451534,0.069230864,4.861248963,0.47458336
Roanoke104,Roanoke,753.566009,628,335,270,23,33631.34585,29150,0.153733991,0.199945874,1.30059639,0.069230864,4.341941906,0.503229265
Roanoke102,Roanoke,401.878056,341,224,102,15,33631.34585,29150,0.153733991,0.178528023,1.16127879,0.069230864,2.329579327,0.370249037
Roanoke107,Roanoke,521.1266,465,317,135,13,33631.34585,29150,0.153733991,0.120702366,0.785137786,0.069230864,3.103561066,0.358336
Roanoke305,Roanoke,1983.841792,1695,974,681,40,33631.34585,29150,0.153733991,0.170408137,1.10846102,0.069230864,1.566657029,0.407583652
Roanoke203,Roanoke,1612.509669,1357,822,503,32,33631.34585,29150,0.153733991,0.188290102,1.224778598,0.069230864,3.246797523,0.39700504
Roanoke105,Roanoke,1577.079,1368,812,523,33,33631.34585,29150,0.153733991,0.152835526,0.994155716,0.069230864,0.084417317,0.429799
Roanoke505,Roanoke,729.6027,616,398,206,12,33631.34585,29150,0.153733991,0.184419968,1.199604368,0.069230864,2.883170251,0.408211
Roanoke303,Roanoke,961.364369,844,482,330,32,33631.34585,29150,0.153733991,0.139057309,0.904531964,0.069230864,1.378980846,0.443352736
Roanoke205,Roanoke,1847.056,1634,1038,567,29,33631.34585,29150,0.153733991,0.130389229,0.848148335,0.069230864,2.193409929,0.370052
Roanoke103,Roanoke,943.164898,846,550,277,19,33631.34585,29150,0.153733991,0.114852125,0.74708348,0.069230864,3.653233617,0.384398239
Roanoke405,Roanoke,1943.491,1744,1088,598,58,33631.34585,29150,0.153733991,0.114387041,0.744058228,0.069230864,3.696931636,0.384219
Roanoke302,Roanoke,1700.756643,1485,978,471,36,33631.34585,29150,0.153733991,0.145290669,0.945078361,0.069230864,0.79331147,0.339422951
Roanoke502,Roanoke,795.4972,723,412,299,12,33631.34585,29150,0.153733991,0.100272752,0.652248416,0.069230864,5.02307155,0.429672373
Roanoke204,Roanoke,1257.001945,1108,605,493,10,33631.34585,29150,0.153733991,0.13447829,0.874746622,0.069230864,1.809212976,0.447385356
Roanoke501,Roanoke,898.294933,809,480,309,20,33631.34585,29150,0.153733991,0.110376926,0.717973461,0.069230864,4.073711098,0.371603064
Roanoke306,Roanoke,816.549,691,356,316,19,33631.34585,29150,0.153733991,0.181691751,1.181858023,0.069230864,2.626834508,0.479923
Roanoke402,Roanoke,349.672884,311,206,91,14,33631.34585,29150,0.153733991,0.124350109,0.808865419,0.069230864,2.760829058,0.368001753
Roanoke403,Roanoke,897.328805,776,481,269,26,33631.34585,29150,0.153733991,0.156351553,1.017026563,0.069230864,0.245938902,0.451149196
Roanoke201,Roanoke,1012.421465,827,456,342,29,33631.34585,29150,0.153733991,0.224209752,1.458426663,0.069230864,6.621709401,0.477421571
Roanoke503,Roanoke,1066.75125,963,556,388,19,33631.34585,29150,0.153733991,0.107737539,0.700804929,0.069230864,4.32170066,0.40837925
Roanoke304,Roanoke,1718.101582,1577,948,588,41,33631.34585,29150,0.153733991,0.089474687,0.582009786,0.069230864,6.037628159,0.388951494
Roanoke404,Roanoke,1150.207325,951,516,407,28,33631.34585,29150,0.153733991,0.209471425,1.362557642,0.069230864,5.236936546,0.490612958
Roanoke301,Roanoke,394.023004,372,212,138,22,33631.34585,29150,0.153733991,0.059201624,0.385091307,0.069230864,8.88200229,0.403422572
Roanoke406,Roanoke,1294.323669,910,579,299,32,33631.34585,29150,0.153733991,0.422333702,2.747171906,0.069230864,25.23689297,0.398800225
Roanoke202,Roanoke,638.426208,501,272,218,11,33631.34585,29150,0.153733991,0.274303808,1.784275591,0.069230864,11.32840969,0.516077546
Roanoke206,Roanoke,528.343029,445,253,173,19,33631.34585,29150,0.153733991,0.187287706,1.218258265,0.069230864,3.152615065,0.45943423
Roanoke504,Roanoke,788.2052,615,304,288,23,33631.34585,29150,0.153733991,0.281634472,1.831959666,0.069230864,12.01717872,0.520343
Roanoke101,Roanoke,399.614513,462,303,148,11,33631.34585,29150,0.153733991,0.135033522,0.878358263,0.069230864,1.757044905,0.359869996
Roanoke City008,Roanoke City,555.0554,441,177,243,21,24566.62122,19804,0.240487842,0.258629025,1.075434929,0.136400867,0.553038487,0.603015
Roanoke City024,Roanoke City,728.809,625,179,418,28,24566.62122,19804,0.240487842,0.1660944,0.690656121,0.136400867,2.267902587,0.685067
Roanoke City017,Roanoke City,910.4883,725,396,297,32,24566.62122,19804,0.240487842,0.255845931,1.063862228,0.136400867,0.468195176,0.533394
Roanoke City018,Roanoke City,1591.905,1261,286,961,14,24566.62122,19804,0.240487842,0.26241475,1.091176786,0.136400867,0.668447263,0.800083
Roanoke City037,Roanoke City,1062.39745,832,500,302,30,24566.62122,19804,0.240487842,0.276920012,1.151492774,0.136400867,1.11064378,0.496758429
Roanoke City023,Roanoke City,615.2486,489,64,411,14,24566.62122,19804,0.240487842,0.258177096,1.073555712,0.136400867,0.539261324,0.88869
Roanoke City015,Roanoke City,569.9994,438,230,191,17,24566.62122,19804,0.240487842,0.301368493,1.2531548,0.136400867,1.855961813,0.543024
Roanoke City020,Roanoke City,713.915,534,19,508,7,24566.62122,19804,0.240487842,0.336919476,1.400983406,0.136400867,2.939742363,0.958226
Roanoke City026,Roanoke City,666.6352,551,218,301,32,24566.62122,19804,0.240487842,0.209864247,0.872660528,0.136400867,0.933567912,0.613695
Roanoke City014,Roanoke City,543.7187,418,175,217,26,24566.62122,19804,0.240487842,0.30076244,1.250634702,0.136400867,1.837486138,0.607138
Roanoke City013,Roanoke City,551.026,461,142,295,24,24566.62122,19804,0.240487842,0.195284165,0.812033421,0.136400867,1.37804534,0.685472
Roanoke City030,Roanoke City,539.6923,450,159,267,24,24566.62122,19804,0.240487842,0.199316222,0.82879958,0.136400867,1.255127067,0.627331
Roanoke City010,Roanoke City,591.132014,447,201,224,22,24566.62122,19804,0.240487842,0.322442984,1.340787052,0.136400867,2.498422922,0.580780262
Roanoke City022,Roanoke City,1418.783,1057,250,779,28,24566.62122,19804,0.240487842,0.342273415,1.423246235,0.136400867,3.102958547,0.81275
Roanoke City002,Roanoke City,680.286173,564,155,379,30,24566.62122,19804,0.240487842,0.206181158,0.857345454,0.136400867,1.045847798,0.715626352
Roanoke City021,Roanoke City,1037.669,775,48,718,9,24566.62122,19804,0.240487842,0.338927742,1.409334208,0.136400867,3.000964861,0.940082
Roanoke City016,Roanoke City,450.4899,327,28,292,7,24566.62122,19804,0.240487842,0.377644954,1.570328676,0.136400867,4.181268711,0.923489
Roanoke City027,Roanoke City,688.7344,585,181,377,27,24566.62122,19804,0.240487842,0.177323761,0.73735021,0.136400867,1.925572731,0.671027
Roanoke City007,Roanoke City,661.152663,498,248,219,31,24566.62122,19804,0.240487842,0.327615789,1.362296683,0.136400867,2.656117165,0.596234004
Roanoke City011,Roanoke City,452.6893,389,196,179,14,24566.62122,19804,0.240487842,0.163725707,0.680806588,0.136400867,2.340112784,0.533583
Roanoke City009,Roanoke City,1079.34499,765,389,338,38,24566.62122,19804,0.240487842,0.410908484,1.708645563,0.136400867,5.195315688,0.573729006
Roanoke City019,Roanoke City,534.7986,345,6,334,5,24566.62122,19804,0.240487842,0.55014087,2.287603671,0.136400867,9.439849628,0.949357
Roanoke City032,Roanoke City,687.383293,602,264,320,18,24566.62122,19804,0.240487842,0.141832713,0.589770824,0.136400867,3.007526165,0.577888274
Roanoke City012,Roanoke City,419.4816,269,66,195,8,24566.62122,19804,0.240487842,0.559411152,2.326151495,0.136400867,9.722456508,0.758264
Roanoke City001,Roanoke City,506.427772,355,92,240,23,24566.62122,19804,0.240487842,0.426557104,1.773715882,0.136400867,5.672367781,0.768941741
Roanoke City031,Roanoke City,710.4721,650,319,303,28,24566.62122,19804,0.240487842,0.093034,0.386855316,0.136400867,4.495167066,0.534043
Roanoke City034,Roanoke City,1182.62,1087,577,480,30,24566.62122,19804,0.240487842,0.087966881,0.36578515,0.136400867,4.64963944,0.485083
Roanoke City028,Roanoke City,548.1522,516,206,292,18,24566.62122,19804,0.240487842,0.062310465,0.259100272,0.136400867,5.431781674,0.579729
Roanoke City035,Roanoke City,1693.239,1487,745,713,29,24566.62122,19804,0.240487842,0.138694687,0.576722242,0.136400867,3.103189649,0.497584
Roanoke City029,Roanoke City,561.2716,519,200,302,17,24566.62122,19804,0.240487842,0.08144817,0.338678949,0.136400867,4.848363991,0.58192
Roanoke City005,Roanoke City,674.080462,444,196,220,28,24566.62122,19804,0.240487842,0.518199239,2.154783523,0.136400867,8.466101062,0.630510143
Roanoke City033,Roanoke City,939.5228,898,464,411,23,24566.62122,19804,0.240487842,0.046239198,0.192272499,0.136400867,5.921718246,0.491388
Rockbridge303,Rockbridge,200.3646,187,125,53,9,6917.966157,6187,0.118145492,0.071468449,0.604918971,0.061219925,6.453471286,0.427204
Rockbridge401,Rockbridge,465.109345,407,243,159,5,6917.966157,6187,0.118145492,0.142774803,1.208465947,0.061219925,3.40519767,0.462446302
Rockbridge202,Rockbridge,867.741456,752,412,329,11,6917.966157,6187,0.118145492,0.153911511,1.302728597,0.061219925,4.944935757,0.462424734
Rockbridge103,Rockbridge,249.368543,212,130,79,3,6917.966157,6187,0.118145492,0.176266712,1.491946157,0.061219925,8.035719666,0.442151937
Rockbridge501,Rockbridge,226.679832,216,138,68,10,6917.966157,6187,0.118145492,0.049443667,0.418498124,0.061219925,9.498572135,0.426075688
Rockbridge502,Rockbridge,411.184602,356,172,170,14,6917.966157,6187,0.118145492,0.155012927,1.312051139,0.061219925,5.097215299,0.514094915
Rockbridge402,Rockbridge,615.3162,528,324,191,13,6917.966157,6187,0.118145492,0.165371591,1.399728323,0.061219925,6.529382737,0.457803
Rockbridge201,Rockbridge,466.7116,417,223,189,5,6917.966157,6187,0.118145492,0.11921247,1.009031054,0.061219925,0.147518218,0.521572
Rockbridge503,Rockbridge,308.145728,284,152,122,10,6917.966157,6187,0.118145492,0.085020169,0.719622626,0.061219925,4.579838552,0.503481878
Rockbridge301,Rockbridge,395.572596,341,160,166,15,6917.966157,6187,0.118145492,0.160036938,1.354575076,0.061219925,5.791824724,0.555534947
Rockbridge504,Rockbridge,526.998,476,266,198,12,6917.966157,6187,0.118145492,0.107138655,0.906836596,0.061219925,1.521782394,0.439023
Rockbridge101,Rockbridge,658.6003,616,334,272,10,6917.966157,6187,0.118145492,0.069156331,0.585348879,0.061219925,6.77313994,0.502535
Rockbridge203,Rockbridge,251.726559,211,99,105,7,6917.966157,6187,0.118145492,0.193016867,1.633721817,0.061219925,10.35156143,0.523842603
Rockbridge104,Rockbridge,266.641772,259,163,92,4,6917.966157,6187,0.118145492,0.029504911,0.249733704,0.061219925,12.2552632,0.444411812
Rockbridge102,Rockbridge,450.98066,427,240,176,11,6917.966157,6187,0.118145492,0.056160796,0.475352851,0.061219925,8.569875701,0.456179654
Rockbridge403,Rockbridge,212.24851,170,120,48,2,6917.966157,6187,0.118145492,0.248520647,2.103513588,0.061219925,18.02539915,0.400734135
Rockbridge302,Rockbridge,344.575854,328,180,139,9,6917.966157,6187,0.118145492,0.05053614,0.427744974,0.061219925,9.347528999,0.502972548
Rockingham101,Rockingham,1131.368712,932,653,257,22,22972.50255,19097,0.202937768,0.213914927,1.05409126,0.070602854,0.766134189,0.366169786
Rockingham404,Rockingham,732.4232,607,477,109,21,22972.50255,19097,0.202937768,0.206628007,1.018184092,0.070602854,0.257554636,0.283402
Rockingham202,Rockingham,1090.361471,958,682,249,27,22972.50255,19097,0.202937768,0.138164375,0.680821399,0.070602854,4.520760635,0.339824265
Rockingham503,Rockingham,1015.310996,867,618,220,29,22972.50255,19097,0.202937768,0.171062279,0.842929738,0.070602854,2.224701331,0.32818294
Rockingham505,Rockingham,1023.344,887,530,330,27,22972.50255,19097,0.202937768,0.153713641,0.757442261,0.070602854,3.435523163,0.388805
Rockingham105,Rockingham,502.8809,436,358,67,11,22972.50255,19097,0.202937768,0.15339656,0.755879803,0.070602854,3.45765341,0.291091
Rockingham405,Rockingham,905.448985,775,636,120,19,22972.50255,19097,0.202937768,0.168321271,0.829423094,0.070602854,2.416005835,0.299874417
Rockingham107,Rockingham,509.953355,448,336,95,17,22972.50255,19097,0.202937768,0.138288739,0.681434218,0.070602854,4.512080832,0.31142679
Rockingham201,Rockingham,716.232916,618,470,134,14,22972.50255,19097,0.202937768,0.158952939,0.783259521,0.070602854,3.06985438,0.314038212
Rockingham504,Rockingham,509.4946,432,344,73,15,22972.50255,19097,0.202937768,0.179385648,0.883944129,0.070602854,1.643784423,0.325639
Rockingham303,Rockingham,478.404341,419,308,101,10,22972.50255,19097,0.202937768,0.14177647,0.698620429,0.070602854,4.268659917,0.308857747
Rockingham104,Rockingham,242.649191,205,169,31,5,22972.50255,19097,0.202937768,0.18365459,0.904979849,0.070602854,1.345840089,0.291841285
Rockingham401,Rockingham,1732.978212,1537,973,529,35,22972.50255,19097,0.202937768,0.127506969,0.628305766,0.070602854,5.264578064,0.398574195
Rockingham502,Rockingham,1074.104,917,733,158,26,22972.50255,19097,0.202937768,0.171323882,0.844218818,0.070602854,2.20644314,0.326881
Rockingham106,Rockingham,447.2981,364,276,71,17,22972.50255,19097,0.202937768,0.228840934,1.127640936,0.070602854,1.807872195,0.311224
Rockingham304,Rockingham,771.886156,603,435,151,17,22972.50255,19097,0.202937768,0.280076544,1.380110501,0.070602854,5.383783821,0.35992999
Rockingham204,Rockingham,863.8926,763,560,184,19,22972.50255,19097,0.202937768,0.132231455,0.65158623,0.070602854,4.934839779,0.300837
Rockingham501,Rockingham,811.237565,814,565,223,26,22972.50255,19097,0.202937768,0.003393655,0.016722638,0.070602854,13.92687848,0.397666749
Rockingham301,Rockingham,582.327015,525,371,141,13,22972.50255,19097,0.202937768,0.109194314,0.538067978,0.070602854,6.542682034,0.320683271
Rockingham103,Rockingham,581.493779,461,382,70,9,22972.50255,19097,0.202937768,0.261374792,1.287955391,0.070602854,4.078523412,0.30818443
Rockingham403,Rockingham,133.572904,134,91,40,3,22972.50255,19097,0.202937768,0.003187284,0.015705719,0.070602854,13.94128184,0.362580129
Rockingham108,Rockingham,372.6588,282,217,60,5,22972.50255,19097,0.202937768,0.321485106,1.58415612,0.070602854,8.273831587,0.31727
Rockingham203,Rockingham,551.756915,482,334,135,13,22972.50255,19097,0.202937768,0.14472389,0.713144191,0.070602854,4.062949221,0.36144418
Rockingham205,Rockingham,1101.956,962,683,253,26,22972.50255,19097,0.202937768,0.145484407,0.716891731,0.070602854,4.00987006,0.332455
Rockingham305,Rockingham,2498.07442,2152,1349,748,55,22972.50255,19097,0.202937768,0.160815251,0.792436287,0.070602854,2.939877111,0.383632133
Rockingham402,Rockingham,908.6899,803,594,191,18,22972.50255,19097,0.202937768,0.131618804,0.648567322,0.070602854,4.977598776,0.297933
Rockingham102,Rockingham,524.366192,419,294,116,9,22972.50255,19097,0.202937768,0.251470625,1.239151432,0.070602854,3.387277147,0.370651572
Rockingham306,Rockingham,315.159683,295,223,63,9,22972.50255,19097,0.202937768,0.068337908,0.336743177,0.070602854,9.394192866,0.300876415
Rockingham302,Rockingham,843.177638,0,0,0,0,22972.50255,19097,0.202937768,Inf,Inf,0.070602854,Inf,0.330256335
Russell301,Russell,150.819612,124,64,59,1,7643.18276,5989,0.2762035,0.216287194,0.783071879,0.413919387,0.524083016,0.456025236
Russell403,Russell,348.330087,314,163,145,6,7643.18276,5989,0.2762035,0.109331487,0.39583672,0.413919387,1.459615807,0.464272264
Russell201,Russell,945.9847,756,474,272,10,7643.18276,5989,0.2762035,0.251302513,0.909845507,0.413919387,0.217806887,0.40056
Russell102,Russell,422.69103,314,185,125,4,7643.18276,5989,0.2762035,0.346149777,1.253241821,0.413919387,0.611814351,0.401377383
Russell101,Russell,534.59107,422,294,122,6,7643.18276,5989,0.2762035,0.266803483,0.965967063,0.413919387,0.082221172,0.360478249
Russell402,Russell,780.9433,585,413,164,8,7643.18276,5989,0.2762035,0.334945812,1.212677654,0.413919387,0.513814187,0.382657
Russell401,Russell,82.973464,61,26,34,1,7643.18276,5989,0.2762035,0.360220721,1.304185941,0.413919387,0.734891746,0.542138352
Russell501,Russell,1299.851005,1064,594,450,20,7643.18276,5989,0.2762035,0.221664478,0.802540441,0.413919387,0.477048347,0.452307941
Russell103,Russell,342.9088,283,165,110,8,7643.18276,5989,0.2762035,0.211691873,0.766434433,0.413919387,0.56427791,0.390252
Russell304,Russell,340.5894,300,151,143,6,7643.18276,5989,0.2762035,0.135298,0.48984897,0.413919387,1.23248885,0.429309
Russell601,Russell,659.799539,545,368,160,17,7643.18276,5989,0.2762035,0.210641356,0.762631017,0.413919387,0.573466695,0.396061225
Russell202,Russell,191.057591,154,88,63,3,7643.18276,5989,0.2762035,0.240633708,0.871218895,0.413919387,0.311126053,0.456467646
Russell302,Russell,236.836762,209,136,73,0,7643.18276,5989,0.2762035,0.133190249,0.482217817,0.413919387,1.250925177,0.401826262
Russell602,Russell,800.6911,678,457,212,9,7643.18276,5989,0.2762035,0.180960324,0.655170281,0.413919387,0.833084243,0.374879
Russell303,Russell,505.1153,180,103,75,2,7643.18276,5989,0.2762035,1.806196111,6.539367216,0.413919387,13.38271989,0.44689
Salem City005,Salem City,975.1962,826,426,371,29,7768.74466,6510,0.193355555,0.180624939,0.934159559,0.045889356,1.434764983,0.493174
Salem City010,Salem City,1259.019,1044,617,408,19,7768.74466,6510,0.193355555,0.205956897,1.065171865,0.045889356,1.420195661,0.428357
Salem City009,Salem City,1085.74,900,564,313,23,7768.74466,6510,0.193355555,0.206377778,1.067348586,0.045889356,1.46762979,0.398718
Salem City001,Salem City,1041.237647,922,489,403,30,7768.74466,6510,0.193355555,0.129324997,0.668845522,0.045889356,7.216367921,0.455109117
Salem City007,Salem City,746.296759,607,335,237,35,7768.74466,6510,0.193355555,0.229483952,1.186849547,0.045889356,4.071740418,0.470204923
Salem City008,Salem City,319.8501,260,154,97,9,7768.74466,6510,0.193355555,0.230192692,1.190515022,0.045889356,4.151616799,0.501081
Salem City003,Salem City,561.0751,479,310,163,6,7768.74466,6510,0.193355555,0.171346764,0.886174512,0.045889356,2.480433324,0.38477
Salem City006,Salem City,513.415,403,201,188,14,7768.74466,6510,0.193355555,0.27398263,1.416988671,0.045889356,9.08682765,0.524157
Salem City004,Salem City,816.3918,710,428,264,18,7768.74466,6510,0.193355555,0.149847606,0.774984748,0.045889356,4.903430137,0.408847
Salem City002,Salem City,450.523054,359,191,152,16,7768.74466,6510,0.193355555,0.254938869,1.318497778,0.045889356,6.940558867,0.5370911
Scott303,Scott,310.4842,232,166,64,2,6429.590721,4945,0.30022057,0.338293966,1.126818076,0.083746542,1.514308202,0.361122
Scott301,Scott,430.718,325,251,69,5,6429.590721,4945,0.30022057,0.325286154,1.083490559,0.083746542,0.996943362,0.298122
Scott304,Scott,92.23812,69,44,23,2,6429.590721,4945,0.30022057,0.336784348,1.121789714,0.083746542,1.45426558,0.413201
Scott401,Scott,1177.257,894,629,247,18,6429.590721,4945,0.30022057,0.316842282,1.055364998,0.083746542,0.661101903,0.349361
Scott602,Scott,530.5138,422,309,108,5,6429.590721,4945,0.30022057,0.257141706,0.856509285,0.083746542,1.713392711,0.369923
Scott504,Scott,330.9017,272,182,87,3,6429.590721,4945,0.30022057,0.216550368,0.721304231,0.083746542,3.327848074,0.345693
Scott101,Scott,501.6079,378,280,97,1,6429.590721,4945,0.30022057,0.327005026,1.089215925,0.083746542,1.065308763,0.355743
Scott203,Scott,600.087401,467,355,109,3,6429.590721,4945,0.30022057,0.284983728,0.94924784,0.083746542,0.606020961,0.329890476
Scott202,Scott,392.9409,318,237,80,1,6429.590721,4945,0.30022057,0.235663208,0.78496689,0.083746542,2.567665532,0.340653
Scott102,Scott,594.3288,461,324,126,11,6429.590721,4945,0.30022057,0.289216486,0.963346667,0.083746542,0.437669809,0.343407
Scott204,Scott,153.0149,119,93,25,1,6429.590721,4945,0.30022057,0.285839496,0.952098303,0.083746542,0.571984172,0.318427
Scott503,Scott,168.5859,113,88,24,1,6429.590721,4945,0.30022057,0.491910619,1.638497384,0.083746542,7.624164145,0.329487
Scott501,Scott,212.6124,172,114,56,2,6429.590721,4945,0.30022057,0.236118605,0.786483765,0.083746542,2.549552843,0.426718
Scott603,Scott,127.1185,91,55,33,3,6429.590721,4945,0.30022057,0.396906593,1.322049961,0.083746542,3.845531436,0.429564
Scott502,Scott,245.3992,171,112,57,2,6429.590721,4945,0.30022057,0.435083041,1.449211292,0.083746542,5.363938385,0.363347
Scott601,Scott,235.6494,165,115,47,3,6429.590721,4945,0.30022057,0.428178182,1.426212005,0.083746542,5.089308692,0.349175
Scott302,Scott,326.1326,276,204,70,2,6429.590721,4945,0.30022057,0.181639855,0.605021351,0.083746542,4.7163577,0.343617
Shenandoah503,Shenandoah,1359,1131,783,329,19,12468.06397,10605,0.175677885,0.201591512,1.147506484,0.046642082,3.162519304,0.392467
Shenandoah103,Shenandoah,1474.617868,1265,908,324,33,12468.06397,10605,0.175677885,0.165705825,0.943236678,0.046642082,1.216998041,0.376476865
Shenandoah401,Shenandoah,2050.253103,1695,1075,589,31,12468.06397,10605,0.175677885,0.209588851,1.193029228,0.046642082,4.138520854,0.437104138
Shenandoah501,Shenandoah,88.606948,70,43,24,3,12468.06397,10605,0.175677885,0.265813543,1.513073447,0.046642082,11.00022616,0.405199862
Shenandoah201,Shenandoah,1011.907229,882,661,197,24,12468.06397,10605,0.175677885,0.147287108,0.838392993,0.046642082,3.464832636,0.334090125
Shenandoah504,Shenandoah,830.9204,683,503,166,14,12468.06397,10605,0.175677885,0.216574524,1.232793327,0.046642082,4.991057827,0.356003
Shenandoah202,Shenandoah,875.295703,745,534,200,11,12468.06397,10605,0.175677885,0.174893561,0.995535444,0.046642082,0.095719489,0.37616711
Shenandoah302,Shenandoah,932.698866,826,600,203,23,12468.06397,10605,0.175677885,0.129175383,0.735296777,0.046642082,5.67520173,0.373508956
Shenandoah303,Shenandoah,898.6596,814,605,187,22,12468.06397,10605,0.175677885,0.104004423,0.59201773,0.046642082,8.747085359,0.331219
Shenandoah101,Shenandoah,658.797352,566,368,186,12,12468.06397,10605,0.175677885,0.163952919,0.933258724,0.046642082,1.430924032,0.402391504
Shenandoah601,Shenandoah,1759.196,1457,924,504,29,12468.06397,10605,0.175677885,0.207409746,1.180625246,0.046642082,3.872581143,0.455227
Shenandoah304,Shenandoah,528.1109,471,346,114,11,12468.06397,10605,0.175677885,0.121254565,0.690209612,0.046642082,6.641864527,0.345498
Smyth501,Smyth,762.606899,587,384,176,27,8302.0417,6575,0.262667939,0.299159964,1.138928356,0.089109688,1.55907129,0.378889614
Smyth202,Smyth,333.172377,253,147,103,3,8302.0417,6575,0.262667939,0.316886866,1.206416233,0.089109688,2.31642863,0.431420887
Smyth703,Smyth,74.495426,57,38,17,2,8302.0417,6575,0.262667939,0.306937298,1.168537353,0.089109688,1.891347128,0.367493755
Smyth401,Smyth,753.456674,596,351,234,11,8302.0417,6575,0.262667939,0.26418905,1.005791004,0.089109688,0.064987371,0.438437552
Smyth701,Smyth,745.8543,595,446,138,11,8302.0417,6575,0.262667939,0.253536639,0.965236334,0.089109688,0.390122183,0.338457
Smyth702,Smyth,460.5147,367,226,133,8,8302.0417,6575,0.262667939,0.254808447,0.97007822,0.089109688,0.335785936,0.415324
Smyth201,Smyth,768.978588,599,407,174,18,8302.0417,6575,0.262667939,0.283770598,1.080339681,0.089109688,0.901581893,0.381896652
Smyth601,Smyth,583.075557,560,340,205,15,8302.0417,6575,0.262667939,0.041206352,0.156876214,0.089109688,9.461639968,0.440928251
Smyth301,Smyth,1011.419,858,585,259,14,8302.0417,6575,0.262667939,0.178810023,0.680745522,0.089109688,3.582713452,0.353124
Smyth602,Smyth,401.862497,317,207,106,4,8302.0417,6575,0.262667939,0.267705038,1.019176679,0.089109688,0.215203074,0.3570154
Smyth101,Smyth,1104.352176,766,480,276,10,8302.0417,6575,0.262667939,0.441713023,1.68164042,0.089109688,7.649453551,0.375452557
Smyth302,Smyth,284.6874,233,154,73,6,8302.0417,6575,0.262667939,0.221834335,0.844542868,0.089109688,1.744559262,0.346548
Smyth502,Smyth,648.9014,513,245,260,8,8302.0417,6575,0.262667939,0.26491501,1.008554796,0.089109688,0.096002982,0.439992
Smyth402,Smyth,368.664706,274,152,119,3,8302.0417,6575,0.262667939,0.345491628,1.315317084,0.089109688,3.538527522,0.475470659
Southampton302,Southampton,451.370387,385,202,178,5,5707.679044,4975,0.14727217,0.172390616,1.170557995,0.045729115,3.729746209,0.554545477
Southampton101,Southampton,379.728786,345,251,82,12,5707.679044,4975,0.14727217,0.100663148,0.683517789,0.045729115,6.920803258,0.377705738
Southampton502,Southampton,310.448221,265,137,123,5,5707.679044,4975,0.14727217,0.171502721,1.164529056,0.045729115,3.597905952,0.61637882
Southampton201,Southampton,607.333382,533,173,356,4,5707.679044,4975,0.14727217,0.139462255,0.946969516,0.045729115,1.159665651,0.736007083
Southampton601,Southampton,635.700561,572,291,276,5,5707.679044,4975,0.14727217,0.111364617,0.756182362,0.045729115,5.331781203,0.568324882
Southampton301,Southampton,481.770823,419,181,227,11,5707.679044,4975,0.14727217,0.149811033,1.017239264,0.045729115,0.376986599,0.654899414
Southampton202,Southampton,190.732206,157,83,71,3,5707.679044,4975,0.14727217,0.214854815,1.458896245,0.045729115,10.03509998,0.670989013
Southampton602,Southampton,253.343,229,177,48,4,5707.679044,4975,0.14727217,0.10630131,0.721801752,0.045729115,6.083613162,0.387979
Southampton702,Southampton,450.6946,375,211,159,5,5707.679044,4975,0.14727217,0.201852267,1.370607,0.045729115,8.104399073,0.581313
Southampton102,Southampton,589.9891,525,279,239,7,5707.679044,4975,0.14727217,0.123788762,0.840544158,0.045729115,3.486965365,0.531821
Southampton401,Southampton,340.4926,276,107,164,5,5707.679044,4975,0.14727217,0.233668841,1.586646283,0.045729115,12.82872582,0.720463
Southampton501,Southampton,694.460278,626,378,234,14,5707.679044,4975,0.14727217,0.109361466,0.74258067,0.045729115,5.629221724,0.458478354
Southampton701,Southampton,321.6151,268,79,184,5,5707.679044,4975,0.14727217,0.200056343,1.358412413,0.045729115,7.837728975,0.79175
Spotsylvania102,Spotsylvania,1093.808583,856,572,265,19,36046.16166,30543,0.180177509,0.277813765,1.541889254,0.060763056,8.918071159,0.412840409
Spotsylvania603,Spotsylvania,999.786476,844,492,330,22,36046.16166,30543,0.180177509,0.184581133,1.024440473,0.060763056,0.402225869,0.502358512
Spotsylvania204,Spotsylvania,1585.774,1292,715,542,35,36046.16166,30543,0.180177509,0.227379257,1.261973584,0.060763056,4.311395815,0.511087
